,Player,G,MP,%FG_t,Av_Dist(Ft),%FGA_2P,%FGA_0-3,%FGA_3-10,%FGA_10-16,%FGA_16-3P,%FGA_3P,%FG_2P,%FG_0-3,%FG_3-10,%FG_10-16,%FG_16-3P,%FG_3P,%FG_assisted_2P,%FG_assisted_3P,%DunkAttempts,#_Dunks,%FGA_Corner3,%FG_Corner3,Heave_attempts,Heave_#,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PG%,SG%,SF%,PF%,C%,Unnamed: 74,G%,F%
74,Andre Brown,25.0,199.33333333333331,0.4036666666666666,4.366666666666666,0.9953333333333332,0.5886666666666667,0.241,0.083,0.082666667,0.004666667,0.4059999999999999,0.5073333333333333,0.2776666666666667,0.3695,0.1776666666666666,0.0,0.453,,0.131,6.0,0.0,,0.0,0.0,7.7,0.4443333333333333,0.004666667,0.3723333333333333,15.7,19.4,17.5,3.0333333333333337,1.2333333333333334,0.7000000000000001,25.866666666666664,16.966666666666665,-0.066666667,0.1333333333333333,0.1,-0.018666667,-5.666666667,-2.333333333,-8.033333333,-0.166666667,0.3333333333333333,5.433333333333334,12.433333333333332,0.4036666666666666,0.0,0.066666667,0.0,5.433333333333334,12.366666666666667,0.4059999999999999,2.766666666666667,4.733333333333333,0.6829999999999999,6.933333333333334,8.533333333333333,15.466666666666669,1.0333333333333332,1.2333333333333334,0.5,4.9,7.866666666666667,13.6,87.0,108.66666666666669,0.0,0.0,0.02,0.51,0.483333333,,0.0,0.53
77,Andre Emmett,7.0,36.5,0.4519999999999999,8.1,0.9285,0.4519999999999999,0.238,0.0835,0.155,0.0715,0.5,0.625,0.5,1.0,0.0,0.0,0.5,,0.155,1.0,1.0,0.0,0.0,0.0,7.1000000000000005,0.5225,0.0715,0.988,2.5,9.55,6.0,1.8,1.2,0.85,13.45,14.1,0.05,0.0,0.05,0.0255,-5.05,-1.6,-6.65,-0.05,0.0,4.3,9.95,0.4519999999999999,0.0,0.6,0.0,4.3,9.35,0.5,5.85,9.6,0.6125,1.2,4.3,5.5,0.6,1.2,0.6,2.15,5.1,14.5,97.5,109.5,0.05,0.95,0.83,0.17,0.0,,1.0,1.0
78,Andre Iguodala,67.94444444444444,2188.555555555556,0.4595555555555555,14.33888888888889,0.6315555555555555,0.3082222222222222,0.074222222,0.077833333,0.1711111111111111,0.3684444444444444,0.5462222222222223,0.7257777777777777,0.3417222222222222,0.3071111111111111,0.3939444444444444,0.3265555555555555,0.5802222222222223,0.8646666666666667,0.1480555555555555,83.44444444444444,0.3432222222222222,0.3400555555555555,3.4444444444444446,0.1111111111111111,14.466666666666663,0.5502222222222222,0.3684444444444444,0.3147777777777778,3.344444444444445,14.038888888888888,8.772222222222222,19.14444444444444,2.1888888888888887,1.6444444444444446,15.683333333333334,15.6,2.844444444444444,2.7555555555555555,5.5777777777777775,0.1185,0.3555555555555555,1.5444444444444445,1.8833333333333333,2.2888888888888888,43.55555555555556,6.005555555555556,13.077777777777778,0.4595555555555555,1.4277777777777778,4.449999999999999,0.3265555555555555,4.550000000000001,8.638888889,0.5462222222222223,3.055555555555556,4.411111111111111,0.6649444444444444,1.4666666666666666,6.388888888888889,7.849999999999999,6.666666666666667,2.1888888888888887,0.9555555555555556,2.738888888888889,2.85,16.5,111.5,105.61111111111111,0.02,0.272777778,0.661111111,0.074666667,0.01,,0.29277777800000004,0.735777778
82,Andre Roberson,43.85714285714285,971.5714285714286,0.4084285714285714,10.55714285714286,0.6195714285714286,0.5265714285714286,0.072142857,0.01,0.0107142857142857,0.3804285714285714,0.5028571428571429,0.5687142857142857,0.1365714285714285,0.1,0.0666,0.2168571428571428,0.607,0.9855714285714284,0.1082857142857142,22.714285714285715,0.5337142857142857,0.1931428571428571,0.7142857142857143,0.0,8.342857142857143,0.4552857142857143,0.3804285714285714,0.1814285714285714,8.028571428571428,15.342857142857143,11.757142857142856,5.842857142857143,1.8857142857142857,2.2857142857142856,12.87142857142857,10.671428571428573,0.6,1.2,1.8,0.058285714,-3.1,0.9285714285714286,-2.171428571,0.3285714285714285,38.42857142857143,3.814285714285714,9.928571428571429,0.4084285714285714,0.8428571428571429,3.942857142857143,0.2168571428571428,2.9857142857142853,5.957142857142857,0.5028571428571429,0.8428571428571429,1.657142857142857,0.5041428571428571,3.457142857142857,7.042857142857143,10.5,2.171428571428572,1.8857142857142857,1.3571428571428572,1.4857142857142858,5.428571428571429,9.3,101.85714285714286,106.57142857142856,0.01,0.576,0.441428571,0.173333333,0.0,,0.586,0.614761904
85,Andrei Kirilenko,59.583333333333336,1813.75,0.4421666666666666,9.15,0.8443333333333333,0.4939166666666666,0.1136666666666666,0.0434166666666666,0.1930833333333333,0.1556666666666666,0.4749166666666666,0.5996666666666667,0.24675,0.2912727272727272,0.3366363636363636,0.2988181818181818,0.6742727272727272,0.9433636363636364,0.1215,61.66666666666666,0.1830909090909091,0.3282727272727272,0.3333333333333333,0.0,17.058333333333334,0.5434166666666667,0.1556666666666666,0.5805833333333333,6.808333333333334,15.05,10.933333333333332,14.3,2.3000000000000003,4.308333333333333,15.85,17.616666666666667,3.0583333333333336,2.6083333333333334,5.675,0.1289166666666666,1.8583333333333332,1.9666666666666668,3.8166666666666655,3.216666666666667,42.16666666666666,6.325,13.758333333333333,0.4421666666666666,0.7166666666666667,2.3000000000000003,0.2988181818181818,5.608333333333333,11.483333333333334,0.4749166666666666,5.816666666666666,7.825,0.7404166666666666,3.016666666666666,6.633333333333333,9.633333333333333,4.716666666666667,2.3000000000000003,2.825,3.225,3.391666666666666,19.15833333333333,107.91666666666669,103.5,0.0,0.01,0.659166667,0.334166667,0.02,,0.01,0.993333334
91,Andrew Nicholson,36.53846153846154,445.38461538461536,0.4108461538461538,12.653846153846152,0.7599230769230769,0.2003846153846153,0.2684615384615384,0.1634615384615384,0.1276153846153846,0.240076923076923,0.470076923076923,0.7313076923076923,0.3913076923076923,0.284,0.5143846153846154,0.2214166666666666,0.6461538461538462,0.9885833333333331,0.023076923076923,5.230769230769231,0.2796666666666667,0.081083333,0.5384615384615384,0.0,7.823076923076924,0.4570769230769231,0.240076923076923,0.1303076923076923,4.7846153846153845,16.7,10.761538461538462,4.507692307692308,1.7769230769230768,1.446153846153846,12.492307692307692,17.984615384615385,-0.146153846,0.4076923076923077,0.2384615384615384,5.337610695313253e-19,-4.969230769,-0.323076923,-5.307692308,-0.238461538,2.769230769230769,6.953846153846154,16.715384615384615,0.4108461538461538,0.8999999999999999,3.907692307692308,0.2214166666666666,6.053846153846154,12.815384615384614,0.470076923076923,1.6153846153846154,2.261538461538461,0.7450769230769231,2.107692307692308,7.476923076923077,9.623076923076924,1.484615384615385,1.7769230769230768,0.8769230769230769,2.4923076923076923,7.053846153846154,16.361538461538462,89.0,108.07692307692308,0.0,0.0,0.09,0.663076923,0.330769231,,0.0,0.753076923
92,Andrew White,15.0,209.0,0.342,19.4,0.329,0.096,0.082,0.041,0.11,0.671,0.292,0.429,0.333,0.333,0.125,0.367,1.0,1.0,0.0,0.0,0.204,0.4,0.0,0.0,5.8,0.461,0.671,0.055,2.1,16.0,9.1,4.3,0.7,0.4,9.7,17.3,-0.2,0.1,-0.1,-0.034,-3.4,-2.1,-5.5,-0.2,0.0,5.8,17.1,0.342,4.2,11.5,0.367,1.6,5.6,0.292,0.2,0.9,0.25,0.9,7.0,7.9,1.4,0.7,0.2,1.9,2.8,16.1,88.0,113.0,0.0,0.18,0.82,0.0,0.0,,0.18,0.82
93,Andrew Wiggins,54.25,1889.125,0.4490625,13.25625,0.7036250000000001,0.2515625,0.1955625,0.11325,0.1435625,0.296375,0.4961875,0.680875,0.4396875,0.3755,0.3373125,0.3384375,0.4426875,0.8266249999999999,0.047625,39.5625,0.164875,0.400125,0.3125,0.0,15.76875,0.5349375000000001,0.296375,0.2946875,3.9125,11.075,7.4,14.65625,1.35625,2.25625,10.26875,25.9625,1.03125,1.075,2.09375,0.055,0.56875,-1.4,-0.825,0.41875,54.25,10.43125,23.23125,0.4490625,2.36875,6.9375,0.3384375,8.075,16.30625,0.4961875,4.86875,6.8125,0.704625,1.7625,4.78125,6.5375,4.175,1.35625,1.23125,3.00625,3.1125000000000003,28.10625,104.875,113.5,0.0,0.134666667,0.741875,0.13125,0.025,,0.134666667,0.8731249999999999
95,Andrés Nocioni,55.875,1373.0,0.4189375,15.05625,0.60675,0.223875,0.125125,0.0853125,0.172375,0.39325,0.4453125,0.6208125,0.3736875,0.2789375,0.3595625,0.3724375,0.611625,0.9888125,0.01475,6.9375,0.2578125,0.392125,0.0,0.0,11.875,0.5357500000000001,0.39325,0.2773125,3.13125,18.71875,10.89375,8.125,0.94375,1.35,12.91875,20.825,0.875,1.35625,2.2375,0.062125,-1.54375,-0.675,-2.2,0.225,18.3125,7.78125,18.5625,0.4189375,2.775,7.2875,0.3724375,5.00625,11.26875,0.4453125,3.9125,5.1375,0.77575,1.40625,8.40625,9.8125,2.5375,0.94375,0.93125,3.09375,6.15,22.2625,102.125,108.125,0.0,0.051818182,0.475,0.468125,0.030833333,,0.051818182,0.943125
99,Ansu Sesay,39.333333333333336,386.3333333333333,0.4143333333333334,10.833333333333334,0.8973333333333334,0.3456666666666666,0.1413333333333333,0.077666667,0.3323333333333333,0.1026666666666666,0.434,0.5816666666666667,0.2703333333333333,0.307,0.4093333333333333,0.268,0.6346666666666666,1.0,0.080333333,10.0,0.503,0.3875,0.0,0.0,11.3,0.458,0.1026666666666666,0.3416666666666666,10.733333333333334,12.666666666666666,11.666666666666666,9.466666666666669,1.4,1.7333333333333334,13.766666666666666,17.766666666666666,0.1,0.2333333333333333,0.3,0.045,-2.133333333,-0.566666667,-2.7,-0.133333333,2.0,6.4,15.4,0.4143333333333334,0.4333333333333333,1.7,0.268,5.966666666666666,13.7,0.434,3.2,5.5,0.603,5.066666666666666,5.733333333333333,10.866666666666667,3.1,1.4,1.2,2.766666666666667,6.633333333333333,16.466666666666665,98.0,107.33333333333331,0.0,0.063333333,0.7,0.24,0.0,,0.063333333,0.94
100,Antawn Jamison,57.95,2031.35,0.45175,12.515,0.75195,0.26385,0.21745,0.0818,0.18885,0.24805,0.4888499999999999,0.65865,0.4399499999999999,0.3398,0.37,0.3418,0.6948000000000001,0.989,0.00845,7.35,0.25595,0.30405,0.3,0.0,17.23,0.5246500000000001,0.24805,0.27815,6.56,19.05,12.82,7.225,1.495,0.82,7.395,23.61,3.3549999999999995,1.66,5.005,0.1125,1.335,-1.13,0.2,1.31,47.75,10.155,22.5,0.45175,1.85,5.525,0.3418,8.290000000000001,16.975,0.4888499999999999,4.295,6.255,0.6830999999999999,3.015,8.6,11.61,2.12,1.495,0.58,2.015,3.85,26.49,108.5,107.5,0.0,0.023333333,0.214444444,0.787,0.022666667,,0.023333333,1.001444444
102,Anthony Bennett,37.75,476.25,0.3715,13.55,0.6615,0.318,0.08475,0.0574999999999999,0.192,0.3385,0.4435,0.646,0.1625,0.11925,0.2026666666666667,0.2585,0.5015000000000001,0.98075,0.09525,15.25,0.2825,0.36,0.0,0.0,10.85,0.4655,0.3385,0.32075,8.275,20.95,14.55,4.949999999999999,1.775,0.825,11.7,19.175,-0.225,0.35,0.125,0.03325,-2.725,-1.425,-4.15,-0.325,1.0,6.25,16.875,0.3715,1.375,5.65,0.2585,4.875,11.225,0.4435,3.975,5.425000000000001,0.72525,3.75,9.375,13.125,1.55,1.775,0.5,2.6,5.050000000000001,17.924999999999997,96.25,107.75,0.0,0.0,0.08,0.7925,0.22,,0.0,0.8724999999999999
103,Anthony Brown,8.727272727272727,141.54545454545453,0.4313636363636364,18.75454545454545,0.4609090909090909,0.097818182,0.09,0.067909091,0.2051818181818182,0.5390909090909091,0.4686,0.5449999999999999,0.2825,0.4453999999999999,0.4816,0.3465454545454545,0.5193000000000001,0.5149090909090909,0.025,1.181818181818182,0.2053636363636363,0.53975,0.0,0.0,12.872727272727271,0.5419999999999999,0.5390909090909091,0.0144545454545454,6.390909090909091,19.21818181818182,12.681818181818182,14.181818181818182,0.981818181818182,0.3636363636363636,9.527272727272727,17.636363636363637,-0.145454545,0.1181818181818181,-0.027272727,0.068818182,-0.645454545,-0.381818182,-1.027272727,-0.1,1.0,7.654545454545455,17.727272727272727,0.4313636363636364,3.309090909090909,8.709090909090909,0.3465454545454545,4.345454545454546,9.018181818181818,0.4686,0.1272727272727272,0.1545454545454545,0.85,3.0181818181818185,8.645454545454545,11.663636363636364,4.227272727272728,0.981818181818182,0.2,1.945454545454545,4.4363636363636365,18.681818181818183,109.1818181818182,110.1818181818182,0.0,0.44,0.583636364,0.215714286,0.0,,0.44,0.7993506499999999
105,Anthony Davis,60.4,2080.5,0.5145000000000001,9.75,0.9074,0.3503,0.1978,0.1659999999999999,0.1933,0.0926,0.5376000000000001,0.7404,0.4427,0.4124,0.364,0.2375,0.6638,0.9606666666666668,0.1488999999999999,139.1,0.188,0.3676666666666667,1.6,0.0,26.410000000000004,0.5824,0.0926,0.3968,8.07,24.31,16.18,12.28,1.96,5.5600000000000005,8.86,28.21,5.69,3.45,9.12,0.2045,4.34,1.5299999999999998,5.87,4.2,59.9,12.67,24.67,0.5145000000000001,0.6799999999999999,2.35,0.2375,11.989999999999998,22.32,0.5376000000000001,7.720000000000001,9.82,0.7826000000000001,3.63,10.9,14.54,3.47,1.96,3.33,2.8,3.38,33.760000000000005,116.3,103.6,0.0,0.0,0.0,0.506,0.495,,0.0,0.506
106,Anthony Edwards,72.0,2390.0,0.429,14.7,0.5435,0.294,0.137,0.051,0.0615,0.4565,0.501,0.6525000000000001,0.3369999999999999,0.292,0.3175,0.3429999999999999,0.3785,0.5925,0.0605,64.0,0.113,0.314,2.5,0.0,15.2,0.5415000000000001,0.4565,0.225,2.6500000000000004,13.0,7.7,16.0,1.85,1.55,11.45,26.7,0.6000000000000001,1.9,2.55,0.0505,0.6000000000000001,-1.05,-0.45,0.95,63.5,10.45,24.35,0.429,3.8,11.1,0.3429999999999999,6.6,13.25,0.501,4.25,5.5,0.781,1.2,5.550000000000001,6.75,4.8,1.85,0.8,3.5,2.9000000000000004,29.0,105.0,114.0,0.02,0.26,0.66,0.07,0.0,,0.28,0.73
107,Anthony Gill,35.0,340.5,0.5345,10.8,0.6805,0.2804999999999999,0.3835,0.009,0.0085,0.3195,0.6085,0.719,0.5385,0.5,0.0,0.415,0.777,0.9285,0.048,2.5,0.4185,0.347,0.0,0.0,14.2,0.6395,0.3195,0.372,7.9,14.6,11.3,7.5,1.3,1.75,11.35,14.3,0.7000000000000001,0.25,1.0,0.1315,-1.1,-0.5,-1.6,0.0,2.0,6.449999999999999,12.15,0.5345,1.5,3.95,0.415,5.0,8.25,0.6085,3.6,4.5,0.8105,3.45,6.5,9.95,2.6,1.3,1.0,1.7999999999999998,5.95,18.05,126.0,114.0,0.0,0.03,0.14,0.755,0.095,,0.03,0.895
111,Anthony Lamb,13.0,211.5,0.195,21.8,0.199,0.123,0.0765,0.0,0.0,0.8009999999999999,0.489,0.586,0.333,,,0.162,0.522,1.0,0.017,2.0,0.1125,0.438,0.0,0.0,4.1,0.2615,0.8009999999999999,0.089,3.35,12.35,7.8,17.9,0.35,0.55,6.5,12.8,0.05,0.05,0.1,-0.0575,-4.8,-2.25,-7.05,-0.2,1.5,2.6,12.75,0.195,1.3,10.05,0.162,1.3,2.7,0.489,1.05,1.2,0.857,1.55,5.45,7.0,7.3,0.35,0.3,1.1,1.95,7.6,80.5,118.0,0.0,0.01,0.31,0.565,0.24,,0.01,0.875
113,Anthony Miller,2.0,9.0,0.667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.667,,,,,1.0,,0.0,0.0,,,0.0,0.0,16.9,0.667,0.0,0.0,0.0,13.6,6.5,21.4,5.8,0.0,25.0,19.9,0.0,0.0,0.0,0.091,-3.3,5.6,2.3,0.0,0.0,11.7,17.5,0.667,0.0,0.0,,11.7,17.5,0.667,0.0,0.0,,0.0,5.8,5.8,5.8,5.8,0.0,5.8,11.7,23.3,102.0,103.0,0.0,0.0,0.0,0.66,0.35,,0.0,0.66
117,Anthony Randolph,32.285714285714285,485.07142857142856,0.4340714285714285,9.65,0.9457857142857142,0.3715714285714285,0.2077142857142857,0.1088571428571428,0.2569285714285714,0.0542142857142857,0.4428571428571429,0.6585000000000001,0.3357857142857142,0.2565,0.3038571428571429,0.1813636363636363,0.6138571428571428,1.0,0.1157142857142857,21.142857142857142,0.6887272727272727,0.2130909090909091,0.5714285714285714,0.0,14.85,0.483,0.0542142857142857,0.3405,8.728571429,22.62142857142857,15.585714285714284,8.65,1.8857142857142857,3.7714285714285714,15.428571428571429,23.835714285714285,0.0142857142857142,0.5571428571428572,0.5928571428571429,0.035214286,-2.442857143,-0.178571429,-2.607142857,0.035714286,4.142857142857143,8.885714285714284,20.207142857142856,0.4340714285714285,0.2357142857142857,0.9428571428571428,0.1813636363636363,8.657142857142857,19.27142857142857,0.4428571428571429,4.721428571428571,6.892857142857143,0.6680714285714285,3.9071428571428575,9.978571428571428,13.864285714285714,2.621428571428571,1.8857142857142857,2.5500000000000003,4.228571428571429,5.6000000000000005,22.714285714285715,94.42857142857144,105.78571428571428,0.0,0.0,0.10875,0.475,0.463571429,,0.0,0.58375
119,Anthony Tolliver,39.20454545454545,786.2727272727273,0.3446363636363636,20.33636363636364,0.2738181818181818,0.1214318181818181,0.055590909,0.020977273,0.076204545,0.7261818181818183,0.434780487804878,0.4951351351351351,0.293725,0.41490625,0.5121463414634146,0.3111136363636363,0.8365750000000001,0.9918780487804878,0.0194318181818181,6.227272727272728,0.2589090909090909,0.3944634146341463,0.0,0.0,7.425,0.4803409090909091,0.7261818181818183,0.1832954545454545,3.840909090909091,15.838636363636365,9.804545454545456,5.877272727272728,1.0545454545454545,1.0295454545454543,11.590909090909092,13.104545454545455,0.775,0.5022727272727273,1.2613636363636365,0.031454545,-2.888636364,-0.784090909,-3.684090909,0.068181818,9.0,4.238636363636363,12.19090909090909,0.3446363636363636,2.5977272727272727,8.654545454545454,0.3111136363636363,1.6545454545454543,3.5454545454545454,0.434780487804878,1.6840909090909089,2.252272727272727,0.7309024390243903,1.7340909090909091,7.031818181818181,8.777272727272727,2.1,1.0545454545454545,0.6204545454545455,1.6704545454545454,4.729545454545455,12.740909090909092,96.27272727272728,111.29545454545456,0.0,0.01,0.142272727,0.774545455,0.222258065,,0.01,0.9168181820000001
120,Antoine Rigaudeau,11.0,91.0,0.229,14.9,0.857,0.229,0.0,0.114,0.514,0.143,0.233,0.5,,0.0,0.167,0.2,0.857,1.0,0.0,0.0,0.8,0.25,0.0,0.0,-2.4,0.243,0.143,0.0,4.8,4.8,4.8,9.3,1.7,0.0,14.6,20.4,-0.4,0.1,-0.4,-0.192,-11.0,-3.7,-14.7,-0.3,0.0,4.6,19.9,0.229,0.6,2.8,0.2,4.0,17.1,0.233,0.0,0.0,,2.3,2.3,4.6,3.4,1.7,0.0,3.4,6.3,9.7,58.0,107.0,0.0,0.28,0.68,0.04,0.0,,0.28,0.7200000000000001
121,Antoine Walker,59.142857142857146,2051.0,0.4177142857142857,10.55714285714286,0.702,0.3859285714285714,0.2108571428571428,0.065785714,0.0397142857142857,0.298,0.4587857142857143,0.54,0.3807857142857142,0.3008571428571428,0.3606428571428571,0.3210714285714285,0.3457142857142857,0.9038571428571428,0.009785714,8.071428571428571,0.1989285714285714,0.3002857142857142,0.071428571,0.0,14.642857142857142,0.4792142857142857,0.298,0.2257142857142857,6.778571428571428,19.178571428571427,12.864285714285714,15.707142857142856,1.5642857142857145,1.4428571428571428,14.028571428571428,25.7,-0.664285714,1.75,1.092857142857143,0.025857143,0.3714285714285715,-1.071428571,-0.685714286,0.7714285714285715,46.92857142857143,9.7,23.185714285714287,0.4177142857142857,2.2,6.814285714285715,0.3210714285714285,7.514285714285714,16.37142857142857,0.4587857142857143,2.914285714285714,5.328571428571428,0.5467857142857143,3.0785714285714287,8.514285714285714,11.578571428571427,4.635714285714286,1.5642857142857145,0.9714285714285714,4.178571428571429,4.078571428571428,24.45,95.0,107.07142857142856,0.0,0.0,0.116363636,0.827142857,0.094166667,,0.0,0.943506493
122,Antoine Wright,41.21428571428572,848.1428571428571,0.406,12.65,0.6857142857142857,0.3772857142857143,0.062857143,0.0560714285714285,0.1891428571428571,0.3142857142857143,0.4558571428571428,0.5822142857142857,0.2619285714285714,0.3496923076923077,0.3770714285714285,0.312,0.5559285714285714,0.9869230769230768,0.0272142857142857,6.571428571428571,0.6047857142857144,0.3670714285714285,1.8571428571428568,0.071428571,7.021428571428571,0.4719285714285713,0.3142857142857143,0.2025714285714285,3.735714285714285,9.814285714285717,6.821428571428571,8.892857142857142,1.1142857142857143,1.157142857142857,13.785714285714286,14.885714285714286,-0.057142857,0.5428571428571429,0.4857142857142857,0.0137857142857142,-3.814285714,-0.407142857,-4.235714286,-0.278571429,10.428571428571429,5.478571428571429,13.478571428571428,0.406,1.2285714285714284,4.285714285714286,0.312,4.214285714285714,9.164285714285716,0.4558571428571428,1.75,2.7285714285714286,0.6452307692307693,1.6714285714285713,4.492857142857143,6.178571428571429,2.942857142857143,1.1142857142857143,0.7785714285714286,2.314285714285714,5.6571428571428575,13.914285714285716,93.5,110.42857142857144,0.01,0.442857143,0.543571429,0.043333333,0.0,,0.452857143,0.586904762
123,Antonio Anderson,1.0,15.0,0.333,18.6,1.0,0.0,0.0,0.333,0.667,0.0,0.333,,,1.0,0.0,,1.0,,0.0,0.0,,,0.0,0.0,-1.7,0.333,0.0,0.0,7.9,0.0,3.8,0.0,0.0,0.0,25.0,12.0,0.0,0.0,0.0,-0.104,-7.6,-4.8,-12.4,0.0,0.0,3.4,10.3,0.333,0.0,0.0,,3.4,10.3,0.333,0.0,0.0,,3.4,0.0,3.4,0.0,0.0,0.0,3.4,3.4,6.9,66.0,114.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0
127,Antonio Davis,43.45,1239.85,0.4191499999999999,7.75,0.99835,0.4139,0.15805,0.244,0.1826,0.00165,0.4197499999999999,0.4991,0.4018499999999999,0.3836,0.272,0.0,0.6547499999999999,,0.08945,22.95,0.0,,0.0,0.0,9.92,0.46905,0.00165,0.4219,9.855,17.77,13.74,6.275,0.94,1.31,15.43,14.475,0.38,1.135,1.55,0.045,-2.675,-0.68,-3.4,-0.195,41.1,5.005,12.01,0.4191499999999999,0.0,0.03,0.0,5.005,11.995,0.4197499999999999,3.315,4.915,0.6791,4.555,8.01,12.575,2.025,0.94,0.91,2.55,5.529999999999999,13.325,97.7,106.85,0.0,0.0,0.0,0.675294118,0.426,,0.0,0.675294118
128,Antonio Harvey,4.0,32.0,0.4,4.5,1.0,0.4,0.6,0.0,0.0,0.0,0.4,1.0,0.0,,,,1.0,,0.2,1.0,,,0.0,0.0,2.9,0.4,0.0,0.0,3.7,17.1,10.7,0.0,1.6,8.8,37.5,11.5,-0.1,0.0,0.0,-0.068,-8.5,2.0,-6.6,0.0,0.0,3.3,8.2,0.4,0.0,0.0,,3.3,8.2,0.4,0.0,0.0,,1.6,8.2,9.9,0.0,1.6,6.6,4.9,11.5,6.6,55.0,100.0,0.0,0.0,0.0,0.57,0.43,,0.0,0.57
129,Antonio McDyess,48.9375,1123.5,0.4845,11.1,0.9989375,0.276875,0.0919375,0.2463125,0.384,0.0010625,0.4850625,0.6804375,0.3786875,0.381125,0.42075,0.0,0.7674375,,0.04825,15.625,0.1,0.0,0.0625,0.0,13.78125,0.5024375,0.0010625,0.243125,9.71875,22.8125,16.3,7.05625,1.8,1.9875,14.24375,17.4,0.875,1.7687499999999998,2.625,0.092875,-1.84375,0.4625,-1.38125,0.2875,19.0625,7.525,15.55,0.4845,0.0,0.0125,0.0,7.525,15.5375,0.4850625,2.2625,3.8125,0.5918125,4.44375,10.50625,14.98125,2.25625,1.8,1.425,2.83125,6.425,17.33125,100.5625,101.1875,0.0,0.0,0.055,0.9,0.06375,,0.0,0.9550000000000001
130,Antonius Cleveland,11.3,78.4,0.3999999999999999,14.25,0.7716000000000001,0.2213999999999999,0.0787,0.1357999999999999,0.3359,0.2284,0.292,0.3904285714285714,0.095285714,0.3999,0.1749,0.525,0.295,0.6670000000000001,0.0714,1.2,0.2082,0.8571428571428571,0.0,0.0,4.18,0.5224,0.2284,0.2930999999999999,2.8600000000000003,10.01,6.35,1.93,2.42,3.56,22.97,12.04,-0.1,0.09,-0.01,-0.0136,-7.86,1.61,-6.26,-0.07,0.0,3.54,9.06,0.3999999999999999,1.41,2.03,0.525,2.13,7.07,0.292,1.85,2.69,0.7101,1.2899999999999998,4.4,5.720000000000001,0.71,2.42,2.03,3.15,9.87,10.34,78.8,107.9,0.107142857,0.335,0.59,0.0,0.0,,0.442142857,0.59
133,Arinze Onuaku,4.0,25.09090909090909,0.246090909090909,2.872727272727273,1.0,0.5493636363636364,0.4279090909090909,0.0227272727272727,0.0,0.0,0.246090909090909,0.3412857142857143,0.183375,0.0,,,0.21875,,0.026,0.3636363636363636,,,0.0,0.0,3.718181818181818,0.2688181818181818,0.0,0.2973636363636363,6.309090909090909,22.78181818181818,14.372727272727271,9.927272727272728,0.063636364,0.5818181818181819,12.545454545454543,10.19090909090909,0.0181818181818181,0.0,0.027272727,-0.047727273,-4.609090909,-1.818181818,-6.427272727,0.009090909,0.090909091,2.1727272727272724,9.045454545454543,0.246090909090909,0.0,0.0,,2.1727272727272724,9.045454545454543,0.246090909090909,1.2363636363636366,2.645454545454545,0.4821428571428571,2.890909090909091,10.081818181818182,12.97272727272727,3.7,0.063636364,0.3636363636363636,1.4909090909090907,4.0,5.590909090909091,67.81818181818181,111.63636363636364,0.0,0.0,0.0,0.629,0.58875,,0.0,0.629
